Dom_m00_R,Dom_m00_G,Dom_m00_B,Dom_m01_R,Dom_m01_G,Dom_m01_B,Dom_m02_R,Dom_m02_G,Dom_m02_B,Dom_m03_R,Dom_m03_G,Dom_m03_B,Dom_m10_R,Dom_m10_G,Dom_m10_B,Dom_m11_R,Dom_m11_G,Dom_m11_B,Dom_m12_R,Dom_m12_G,Dom_m12_B,Dom_m20_R,Dom_m20_G,Dom_m20_B,Dom_m21_R,Dom_m21_G,Dom_m21_B,Dom_m30_R,Dom_m30_G,Dom_m30_B,Dom_mu02_R,Dom_mu02_G,Dom_mu02_B,Dom_mu03_R,Dom_mu03_G,Dom_mu03_B,Dom_mu11_R,Dom_mu11_G,Dom_mu11_B,Dom_mu12_R,Dom_mu12_G,Dom_mu12_B,Dom_mu20_R,Dom_mu20_G,Dom_mu20_B,Dom_mu21_R,Dom_mu21_G,Dom_mu21_B,Dom_mu30_R,Dom_mu30_G,Dom_mu30_B,Dom_nu02_R,Dom_nu02_G,Dom_nu02_B,Dom_nu03_R,Dom_nu03_G,Dom_nu03_B,Dom_nu11_R,Dom_nu11_G,Dom_nu11_B,Dom_nu12_R,Dom_nu12_G,Dom_nu12_B,Dom_nu20_R,Dom_nu20_G,Dom_nu20_B,Dom_nu21_R,Dom_nu21_G,Dom_nu21_B,Dom_nu30_R,Dom_nu30_G,Dom_nu30_B,Dom_Hu_R1,Dom_Hu_G1,Dom_Hu_B1,Dom_Hu_R2,Dom_Hu_G2,Dom_Hu_B2,Dom_Hu_R3,Dom_Hu_G3,Dom_Hu_B3,Dom_Hu_R4,Dom_Hu_G4,Dom_Hu_B4,Dom_Hu_R5,Dom_Hu_G5,Dom_Hu_B5,Dom_Hu_R6,Dom_Hu_G6,Dom_Hu_B6,Dom_Hu_R7,Dom_Hu_G7,Dom_Hu_B7,Waldo
808860.0,99705.0,135915.0,25405650.0,3399150.0,4096320.0,1046865780.0,160173150.0,185775150.0,48815275770.0,8300676360.0,9212705790.0,23561745.0,3899970.0,5439405.0,703493235.0,148332480.0,184559565.0,27595230195.0,7484618730.0,8793794595.0,935185215.0,196875300.0,260753565.0,26445547905.0,7850096970.0,9577998645.0,42054988875.0,10752862950.0,13520806095.0,248894497.05548552,44289084.782608695,62316830.15009381,298896468.399737,-179771440.01112008,-142654676.53323367,-36562456.7875157,15374423.478260865,20622225.56285178,-602725689.8485513,171139737.5947955,115894806.00693811,248841685.28530902,44327624.347826086,43065107.110694185,-797779358.8810439,-64533757.24563518,68560267.6596948,316141321.9925871,-415690021.2309582,-361704026.14715713,0.0003804245858571173,0.004455155122496143,0.003373421241145146,5.07969206707723e-07,-5.727015422755613e-05,-2.0946792939609304e-05,-5.588415029605354e-05,0.0015465535549177899,0.0011163509694869466,-1.024321539073103e-06,5.4520335187342075e-05,1.7017489809652107e-05,0.00038034386532679037,0.004459031918375756,0.002331260218619896,-1.3558117639470788e-06,-2.055865064057217e-05,1.0067091843408672e-05,5.372765272199067e-07,-0.00013242721772312922,-5.311104777811091e-05,3.118747505745765,2.049918257621803,2.2437686008739144,7.903362478181705,5.0192093992461775,5.216735650600818,10.468927882314796,7.057354922827713,7.870756125695428,12.019519464382878,7.916253598212791,8.847371441875982,23.47536072320428,-15.560808000973756,17.837491314175157,-16.034949995930145,10.425858311480534,12.284669481244268,-23.366627345988164,-15.546571027486378,-17.218647518171394,1
843540.0,75735.0,125205.0,28453155.0,1836510.0,2611455.0,1241155125.0,63678600.0,87980355.0,60159437565.0,2613203790.0,3556016565.0,26301975.0,2145060.0,4454085.0,913227165.0,49102800.0,74055315.0,39696540795.0,1680565260.0,2496537465.0,1109989245.0,84663060.0,198161775.0,39057663795.0,1865890590.0,2950089135.0,52949193225.0,3784777830.0,9594686865.0,281411628.00634825,19144778.383838385,33512105.193482682,-689931156.8191335,140561820.1656293,323019102.41769344,26044374.046251573,-2913099.3939393978,-18845468.065173116,-760248796.6065799,18261894.58014476,152830776.8653281,289881260.90840393,23908027.27272727,39710649.34826884,-7149949.965610457,-22100567.967554107,157773134.21335506,261936275.6893522,32541090.752984498,-280147245.50391763,0.00039548560086947483,0.003337775203213326,0.002137757139254535,-1.0557025110358966e-06,8.904833384294312e-05,5.823365170516906e-05,3.66018099249218e-05,-0.0005078810904280234,-0.0012021636261380577,-1.1632994910534051e-06,1.1569224724474695e-05,2.7552222649351382e-05,0.00040738851291736576,0.004168218560107342,0.002533165960734827,-1.0940541034958302e-08,-1.4001090425368868e-05,2.844322728113108e-05,4.0080344429079307e-07,2.061534141753976e-05,-5.050474414278487e-05,3.0953525443522127,2.124591800775127,2.330597282685498,8.259601836069745,5.76411593653916,5.226422880405526,10.790918243459352,7.760122254392881,7.7336234876765895,11.764691881653805,8.17600863963237,8.094760178519024,23.1113039606397,16.494542241685803,-16.090392514947002,15.949030030687497,-11.05929491077267,11.167220325038231,23.325553558200937,16.19228399887683,-16.261358016384516,1
804525.0,74460.0,165495.0,27133020.0,2012460.0,3755640.0,1165212300.0,76680030.0,150921750.0,55572533010.0,3429288960.0,7326835950.0,24743925.0,2218500.0,5938695.0,830925405.0,60531645.0,144928230.0,34858524225.0,2563927845.0,6451191450.0,1040922495.0,93827760.0,258063825.0,33991569105.0,2632897695.0,7249176720.0,49405994235.0,4591621800.0,12331041885.0,250137225.48969892,22288474.109589044,65693605.285053924,-596865484.8373493,152028439.08988568,920293005.0438395,-3576210.1188589493,571364.1780821872,10159200.785824357,-737459739.3505125,248398142.30531028,574356235.6745125,279899749.3977813,27728616.164383557,44957094.86902929,-894098742.9280639,62930507.94989713,663723301.1985717,174279918.6917886,143747028.5607053,-155953469.75292027,0.0003864552755954461,0.004020076092243966,0.0023985752180821817,-1.0280816449823808e-06,0.00010048870669417068,8.259693426096626e-05,-5.525148303556974e-06,0.00010305449628266075,0.00037092814642558896,-1.2702507368915123e-06,0.0001641877547051382,5.15488697408103e-05,0.0004324375733394007,0.005001291087284002,0.0016414531241194725,-1.540056394208578e-06,4.159619998304058e-05,5.95696257345327e-05,3.0019156752693783e-07,9.501480826659556e-05,-1.3996931866648197e-05,3.0867729213906476,2.0447276405588646,2.393615588152116,8.650434833446033,5.997719963513842,5.949394212492758,10.52574072212365,6.7996002764735906,7.423910434696284,11.122839068332617,7.0586173375921275,7.665114605433907,22.394136443320445,-16.250872750463657,15.804939621420841,-15.501611481444282,10.212564497669437,10.654512894862208,-21.976780963256417,13.987732608122224,-15.22409886354132,1
861900.0,75990.0,106590.0,28775475.0,2013990.0,2111655.0,1251780465.0,76120050.0,64913565.0,60538240575.0,3423594300.0,2366823045.0,26820135.0,2170815.0,3910170.0,923136975.0,52075335.0,61172970.0,40230899925.0,1815641565.0,1827102030.0,1131661695.0,85007055.0,176145330.0,39654495375.0,1913859915.0,2305288230.0,53810717355.0,3783792255.0,8734148310.0,291079732.3446746,22742556.644295298,23079557.691387564,-689851545.0575738,200649401.83460212,166361642.48861066,27717408.70562128,-5458547.114093958,-16291426.578947365,-572075204.6084858,-69548956.59654942,91298205.33618717,297087334.3801775,22993135.218120806,32703830.526315797,147740415.4919368,-27242424.68267213,10948499.361621853,107080896.05832493,41690981.71568855,-127032467.03601201,0.000391830470334806,0.003938459610293799,0.002031395832306289,-1.000261238308908e-06,0.00012605113429189845,4.484995834064492e-05,3.731116969946029e-05,-0.0009452880639581662,-0.0014339241894201103,-8.294895570897781e-07,-4.3691756803938005e-05,2.4613370273643282e-05,0.00039991746942675264,0.003981853746126998,0.0028784964564723863,2.1421856920810971e-07,-1.7114122946367286e-05,2.95164037163756e-06,1.5526365122743683e-07,2.6190935467314602e-05,-3.424708225554181e-05,3.1014130580493258,2.101257635800368,2.308928035148347,8.249191398410522,5.446582919561059,5.048558836540632,11.0137436050323,7.25025507231221,7.8867760335494985,11.969625518006852,7.914582713755577,8.623824449705879,23.81517655964221,15.510436750960995,-17.445053471185002,16.109161173562697,11.173469172056613,12.105502970165762,23.508683392118936,16.10794053689838,-16.895775732755848,1
878220.0,70125.0,96135.0,28987635.0,1822995.0,2090490.0,1256452575.0,68519265.0,67842240.0,60570230835.0,3105027135.0,2653399950.0,28077795.0,1876290.0,2947035.0,929930430.0,48264360.0,58190490.0,39944001720.0,1823925240.0,2105716560.0,1199952225.0,70649280.0,122212575.0,39704361900.0,1807147260.0,2362134360.0,57578409675.0,3040502190.0,5709746055.0,299650198.7238677,21128024.072727274,22383786.366047747,-683088168.7576028,225271812.5387109,204659247.67183337,3159378.253484357,-512357.1272727232,-5893841.379310337,-434927973.4139638,17237713.948165417,282328378.50178367,302269899.3162021,20446582.472727276,31870708.965517253,-104790551.08908346,-2059486.3092894587,65931600.82593941,-113463794.84332179,56031972.15034716,9294340.665873973,0.0003885151186937104,0.004296483363533242,0.002421979656334237,-9.450797446495477e-07,0.00017299146148226448,7.142126642407927e-05,4.096330395835751e-06,-0.00010419023880025255,-0.0006377278484038274,-6.017402099096732e-07,1.3237241246034389e-05,9.852596728190421e-05,0.00039191172343786636,0.004157908999572782,0.0034484875563553395,-1.4498190979516084e-07,-1.5815274114042834e-06,2.3008578805616013e-05,-1.5698168869258684e-07,4.302825392482885e-05,3.243506406306887e-06,3.1076678018234563,2.0729176007017385,2.2313273331956,10.104264749469596,7.203250334684914,5.571783264387241,11.526231622351045,7.500297791436683,7.068211005234271,11.753527682034411,7.487486748392444,7.715027662142225,23.46364590915682,15.22920586737957,15.316304125851834,16.940403900646402,-12.412702339753606,-10.637588232241018,23.672670115592176,15.064935718607712,15.210728078212405,1
880260.0,75225.0,88995.0,29010075.0,2043060.0,1847985.0,1258930665.0,78789900.0,55093515.0,60759009375.0,3608257650.0,1961390895.0,27292140.0,2299590.0,3309390.0,920311065.0,56775240.0,59298975.0,40062478545.0,2022413160.0,1788751815.0,1150631400.0,93648240.0,148534440.0,39351199905.0,2190562710.0,2331880905.0,54582950430.0,4314849390.0,7430858100.0,302867170.68511015,23301775.525423728,16720027.048710605,-693370245.4252856,202656531.96817002,122987527.52432239,20864278.47045194,-5680065.355932203,-9420650.587392548,-345424263.22767437,-77620571.98827915,131271218.85005029,304448561.0892237,23350942.98305085,25470647.96561605,136916818.88439968,-5586578.54375191,-51805857.27403703,29410837.962095656,24417403.68710108,13104229.181862311,0.00039086813404479,0.004117794046759463,0.0021110851990608056,-9.53757096033169e-07,0.00013057352100784224,5.205315434926024e-05,2.6926594835249893e-05,-0.0010037578158944597,-0.0011894595602404588,-4.7514418792711774e-07,-5.001166894903821e-05,5.555913801963257e-05,0.0003929090126089935,0.004126482717890569,0.0032159462286783136,1.8833428235327366e-07,-3.5994854138682405e-06,-2.1926274469969295e-05,4.045572418445098e-08,1.573236422399362e-05,5.546224710441973e-06,3.105807403816389,2.0838474371569284,2.2735147410125394,8.536953856250664,5.394673993472065,5.162413198164109,11.351107427811218,7.323627820802944,7.399597447565841,12.110795733725116,7.762017252067061,8.333342183633684,23.99069452276291,15.3060172957224,-16.332577579606763,16.455608770402993,10.760803688519108,-11.24901575172512,23.99384150360022,16.438323644455476,16.369657424345473,1
817530.0,78795.0,148155.0,27618285.0,2229720.0,3053115.0,1211765355.0,82830120.0,98218605.0,59129460435.0,3511986990.0,3687210495.0,24135750.0,2422755.0,6342615.0,869657865.0,63905040.0,102822375.0,38871704025.0,2155496130.0,2846443365.0,981916260.0,99765945.0,311131875.0,37012460775.0,2500264800.0,4360917945.0,45451985400.0,4626557055.0,16250115465.0,278748014.54616344,19734095.145631067,35301314.30292599,-640780590.2300831,51221859.94564361,208214574.2377526,54289594.4915783,-4653438.05825243,-27883527.573149726,-571052391.7026633,-127965505.46045811,-209137376.64949387,269362068.64004993,25272109.223300967,39600269.32874358,635222905.6688173,-36721585.42746716,336670136.5299589,558468992.4636773,4884359.510793017,-460277176.829048,0.0004170656149069281,0.003178483037246892,0.001608267364755641,-1.060352102886176e-06,2.93906164131621e-05,2.4644518826308108e-05,8.122864353506664e-05,-0.0007495085953464157,-0.0012703257172054867,-9.449671441868711e-07,-7.342539082133807e-05,-2.4753742791500632e-05,0.00040302226716438085,0.004070466362350363,0.0018041203862960205,1.0511553472391296e-06,-2.1070496708381274e-05,3.984866836696152e-05,9.241443632725427e-07,2.802599065282612e-06,-5.44789412134566e-05,3.0861396053558576,2.139724931776582,2.4669416256363577,7.5752884288624776,5.516742750982186,5.187536664056933,10.496390578759051,7.234038872222251,8.026981612455655,15.285528975467976,8.296123955813506,7.981416435098765,-28.213187051317313,-16.06158222542026,16.00204126723258,19.241689570136764,11.211216321000196,10.578721900709805,28.58063373531669,17.44168344801053,16.554390376417533,1
863685.0,76245.0,104550.0,27309735.0,2303415.0,3287970.0,1169908635.0,92518335.0,130387110.0,56536565355.0,4091916915.0,5700175650.0,25767495.0,2837385.0,4296240.0,785037645.0,100374885.0,150972750.0,33610508835.0,4174580265.0,6088554420.0,1032209655.0,141546675.0,219057750.0,30588959265.0,5332587795.0,7952096460.0,46755209565.0,7699981275.0,11873467080.0,306374330.51372904,22930550.066889636,26984463.219512194,168910075.20884138,-88623009.96129838,-97596871.57263537,-29731003.365810383,14655491.337792642,15861241.317073168,587215323.5802789,-153906758.5905082,-267035141.8650803,263452760.3277237,35956096.75585284,42513721.90243902,-275516998.15661293,-34416952.51249954,-240564554.43926227,239995692.8986421,-243687052.52424508,-622209371.767282,0.00041071599940687044,0.003944497956113943,0.002468685175496469,2.4365039096906633e-07,-5.5210041587639245e-05,-2.7613776400375734e-05,-3.985646819784939e-05,0.0025210278627916926,0.0014510724555053226,8.470497866776905e-07,-9.588027472900586e-05,-7.555415024770581e-05,0.00035317666324415184,0.006185143825576565,0.00388938605752366,-3.9742936729193076e-07,-2.1440948353759415e-05,-6.806463884652187e-05,3.4619038759734874e-07,-0.000151811276891951,-0.00017604611899278767,3.1169676614417225,1.9944059124863016,2.1966746107505517,8.01480140234452,4.51651512228443,4.981264722531578,11.162426443807336,7.732061091011087,7.471821984946034,11.83939040249364,7.172459634386225,7.139919323981493,-23.584133922905647,-14.870755693226462,14.585461650566886,-16.28978783070374,9.500647815919827,9.664234082004421,-23.42575449850303,14.709122424407862,14.607718357980804,1
875415.0,69870.0,99195.0,27980130.0,1919385.0,3001605.0,1198894740.0,75778605.0,118140735.0,57795313440.0,3366283815.0,5167060665.0,26866545.0,2185095.0,3849480.0,824705700.0,73564440.0,138115140.0,35031222720.0,3087493590.0,5754927210.0,1096240665.0,99154455.0,197418960.0,32679998790.0,3709958790.0,7483685940.0,50356228785.0,5087011575.0,10885417560.0,304590124.68395,23051557.937956207,27313247.969151672,5381519.410962559,18095081.30294639,-60813564.75518955,-34006364.279056154,13538125.894160585,21631260.61696659,410894651.8693378,-26191860.568224244,-138892000.80881006,271704598.9775707,30818400.054744527,48031427.66066839,-270875121.92421633,139331109.85721138,-169037964.13227573,35264639.61965637,58470461.740103476,-503789339.9766069,0.0003974548958226147,0.004721921860272188,0.0027758358733722763,7.505332748910854e-09,1.4022765795981157e-05,-1.9623479100477845e-05,-4.43743735482648e-05,0.0027731736301213152,0.002198377478747934,5.730539744491356e-07,-2.0297357075118452e-05,-4.481803173464931e-05,0.0003545430870196761,0.006312895523538486,0.0048814172558442085,-3.777758228097536e-07,0.00010797450914485042,-5.4545609514758286e-05,4.9181808036739156e-08,4.531162790801289e-05,-0.00016256405333040172,3.123783324357343,1.957234849621454,2.1159269960032456,8.012433676930936,4.477644915192999,4.624063513320792,11.388241327019617,6.969328612107362,7.66695567639965,12.280438693330886,7.809414836419071,7.314183202886321,24.33932020068655,-15.215610190236681,14.831539333738995,16.520520133712207,10.952033347287866,9.669122786794551,-24.21018859231911,-15.76256137829235,15.27242594722227,1
852210.0,70125.0,122145.0,28433010.0,1916070.0,2552040.0,1234529970.0,71708550.0,86575560.0,59645805600.0,3163293870.0,3519558450.0,26786985.0,2025465.0,4088670.0,913481655.0,52574625.0,70329000.0,39383941395.0,1990136025.0,2499566100.0,1137054435.0,79992225.0,175767420.0,38941116555.0,2097382905.0,2835144060.0,54465085095.0,3615140355.0,8248432470.0,285895176.15798926,19354550.07272727,33254440.334029227,-620001874.2298722,146282149.29838023,321084374.41350937,19764598.904847354,-2768444.127272726,-15097741.878914407,-739114970.2802511,70220263.889653,232434309.62077388,295075855.3186714,21489430.472727273,38903673.06889352,-237898182.7872523,71629904.11219823,173503239.98544297,174892401.77259973,63288225.31001641,-239704900.0485961,0.00039365300922032686,0.003935839059530649,0.0022289393708437586,-9.247544659981417e-07,0.00011233346289849324,6.157861780563736e-05,2.7214148694227687e-05,-0.0005629761730086472,-0.0010119536202301664,-1.1024158120517734e-06,5.3923772970281917e-05,4.4577016689768284e-05,0.00040629401291565235,0.004369977059854746,0.0026075894738470926,-3.5483345475144077e-07,5.500626846545347e-05,3.32750222511415e-05,2.6085813016169834e-07,4.8600499403879974e-05,-4.597139444481781e-05,3.096938773952884,2.080617687868595,2.315466217783593,8.505534477408402,5.836765705218879,5.372677532157495,10.894458947408893,7.807338347257161,7.471652117008814,11.629752605409813,7.41438349253735,8.04579815587447,22.895846946058583,15.053599977716196,-16.404702737168634,15.976842979469657,-10.335092961915223,-11.542013978339822,23.761818473608116,-15.481325939515072,-15.818663604837882,1
910350.0,60945.0,73185.0,30253455.0,1327020.0,1320645.0,1305708375.0,47359110.0,39746595.0,62619880545.0,2054302440.0,1654474935.0,29134770.0,1709520.0,2056830.0,962470725.0,32949315.0,40965240.0,41287293525.0,1127467455.0,1458882540.0,1252644660.0,63337410.0,76832010.0,41073825885.0,1147697115.0,1652120520.0,60257858640.0,2686077690.0,3384721590.0,300302169.2142858,18464498.786610875,15915164.843205575,-732177335.6384195,219008248.32198328,362848130.2929502,-5758475.999999892,-4273873.619246866,3849133.484320556,-117754647.27394998,-14846339.18777679,202905676.23486984,320217766.0000001,15385016.359832631,19025770.348432053,-186442258.76807094,8350737.790217342,49307972.407459244,-328131347.890197,46344233.963866256,155973436.96548438,0.0003623611891650067,0.004971201427117042,0.0029714401477343244,-9.259665320534856e-07,0.00023884451273404337,0.00025042039522970883,-6.94849529924357e-06,-0.0011506560173040914,0.0007186522968489036,-1.4892138429055112e-07,-1.6191018723530645e-05,0.00014003577638959841,0.0003863924485897519,0.004142111636394824,0.003552205610929595,-2.3578890437677504e-07,9.107090320826147e-06,3.403000017743629e-05,-4.1497958414540443e-07,5.0541776686230246e-05,0.00010764539340108473,3.1256610546153465,2.040323710444121,2.1855096296725995,9.113155340921299,5.223050005932872,5.619222189446991,13.311614534520645,7.263079219227459,6.922144042902317,11.777892488945186,7.203009803312909,6.846923333941744,24.77632146390561,14.617105568011663,14.013819694855055,-16.366520455788965,10.966894602970376,9.718599422320018,24.35133932051985,14.559802562164867,13.80052332358848,1
767040.0,97920.0,179520.0,25562985.0,2869515.0,4468620.0,1066912605.0,126903555.0,198997920.0,49571378565.0,6452605935.0,10304673420.0,22546335.0,3660270.0,6694515.0,729177855.0,115621590.0,191585835.0,29132314605.0,5586355380.0,9154973535.0,914001345.0,181289700.0,297523035.0,28504168005.0,5875955820.0,9493519695.0,41881813275.0,9777064650.0,14669779995.0,214980238.877992,42813314.64843751,87764827.8409091,-314604123.510352,224475299.86267078,981915982.1474694,-22219234.343417585,8358521.484375014,24945663.323863644,-747468847.737979,352786335.73608387,492206486.797198,251275513.31948134,44468044.843750015,47876582.87642047,-650345540.9877317,-61568734.35791053,227055683.8880907,243744444.14821324,-324031665.5582692,4041218.9143003393,0.00036539492946576955,0.004465149898155063,0.002723295861680275,-6.105473909743747e-07,7.481523568061689e-05,7.191048699936151e-05,-3.776531093308601e-05,0.0008717393563463812,0.0007740506461186443,-1.450601313577597e-06,0.00011757994251101797,3.604667691875447e-05,0.0004270848285639625,0.004637727481174401,0.0014855848661275975,-1.2621156037352842e-06,-2.052020589509133e-05,1.6628392959504252e-05,4.7303109946139643e-07,-0.00010799631603813779,2.959581323473393e-07,3.101011821966061,2.040821307410438,2.375833381210597,8.021795805742903,5.512932214603267,5.40576814404801,10.476712318594943,6.6366208956324355,7.9166601565103765,11.350420776720515,8.517155538557997,8.038108300973146,22.383961748665588,16.23334448038223,16.02431044737839,-15.36258391614412,11.878927806756115,10.74399001771677,-22.45005242461933,-16.256383861289073,-16.71558070698738,1
